startYear,runtimeMinutes,genres,averageRating,numVotes,directors,writers,nconst
2004,97,"Drama,Romance",6.7,13075.0,nm1555287,nm1259728,"nm0268199,nm1316767"
2013,114,"Comedy,Drama,Fantasy",7.3,287768.0,nm0001774,"nm0175726,nm0862122","nm0001774,nm1789985"
2004,106,"Action,Crime,Drama",6.5,28905.0,nm0000519,nm0000519,"nm0000174,nm1035682,nm0000513"
2004,101,"Comedy,Romance",6.1,35585.0,nm0128225,"nm0346938,nm1447604","nm0328828,nm0001319,nm1197466"
2004,98,"Comedy,Romance,Sport",6.3,58899.0,nm0518644,"nm0111845,nm0280814,nm0505662","nm0079273,nm0269463,nm0000554"
2005,121,"Action,Fantasy,Horror",7.0,298128.0,nm1349376,"nm1393443,nm1212017,nm0110778,nm0135141","nm0000206,nm0005023,nm0479471"
2018,100,"Drama,Sci-Fi,Thriller",4.9,16752.0,nm1023919,"nm0001969,nm1023919,nm0618881","nm0430107,nm2210323,nm0788335"
2005,187,"Action,Adventure,Drama",7.2,383538.0,nm0001392,"nm0909638,nm0101991,nm0001392,nm0178260,nm0908624","nm0085312,nm0004778,nm0470981"
2005,76,"Adventure,Animation,Comedy",5.5,20563.0,nm1369705,"nm1498344,nm0441750,nm1276664,nm0076791","nm0000191,nm0315041,nm0000347,nm0000980"
2004,87,Drama,7.2,31669.0,nm0975026,"nm1350319,nm0975026","nm0000102,nm0080049,nm0004979"
2004,122,"Comedy,Drama,Musical",6.1,19659.0,nm0149446,"nm0000807,nm0074488,nm0149446","nm0376540,nm0451600"
2004,89,"Comedy,Family,Music",4.7,27024.0,nm0837406,"nm1358381,nm0661275",nm0305081
2004,122,"Documentary,Drama,War",7.5,125268.0,nm0601619,nm0601619,
2004,106,"Comedy,Drama,Romance",5.1,20634.0,nm0001845,"nm0070566,nm0005278,nm1009988","nm0089456,nm0000474"
2003,129,"Crime,Drama,Horror",7.0,10972.0,nm0586281,nm0766499,"nm1091312,nm0385846"
2004,107,"Family,Music,Musical",5.9,26478.0,nm0573732,"nm1112597,nm1368026","nm0179173,nm1268888"
2009,153,"Adventure,Drama,War",8.3,1224939.0,nm0000233,nm0000233,"nm0000093,nm0744834"
2004,107,"Comedy,Drama,Romance",5.3,17146.0,nm0403541,"nm0141812,nm0068183",nm0515296
2004,101,"Drama,Thriller",7.7,349823.0,nm0026442,nm0466925,"nm0000288,nm0788767"
2004,110,"Comedy,Romance",5.2,12042.0,nm0677953,"nm0724514,nm0776114","nm0000432,nm0005380"
2004,100,"Comedy,Drama",6.7,11916.0,nm0001754,nm0001754,"nm0012289,nm0264506"
2006,83,"Comedy,Horror",5.1,111777.0,nm0001878,"nm0563301,nm0000720,nm0698493,nm0915465,nm0005541,nm0424688,nm0064556,nm0294997,nm0783536","nm0081572,nm0000597"
2005,94,"Comedy,Family,Fantasy",2.2,51518.0,nm0349183,nm1141749,"nm0005085,nm0001086,nm1591757"
2006,131,"Crime,Drama,Mystery",7.5,49489.0,nm0133899,"nm0133899,nm1454192,nm1162222","nm0167388,nm0244707"
2004,128,"Comedy,Drama,Romance",7.4,395218.0,nm0000229,"nm0629272,nm0315065,nm0622288","nm0000158,nm0564277,nm0001804"
2004,118,"Biography,Drama,Romance",7.0,47002.0,nm0174374,nm0174374,"nm0000553,nm0000563,nm0765597"
2004,119,"Action,Adventure,Comedy",7.3,175204.0,nm0027572,"nm0027572,nm0000876","nm0000195,nm0005562"
2009,115,"Drama,Fantasy,Mystery",5.6,87861.0,nm0446819,"nm0446819,nm0558577","nm0005188,nm0001449,nm0714310"
2004,156,"Biography,Drama,History",8.2,323680.0,nm0386570,"nm0251536,nm0275264,nm0432622,nm0612199","nm0004486,nm0559890"
2003,116,"Action,Comedy,Crime",7.5,46497.0,nm0001429,"nm0001429,nm0793753","nm0001429,nm0038355"
2004,91,"Comedy,Crime,Family",5.0,21386.0,nm0330140,"nm1428524,nm0177836,nm0171651","nm0506405,nm0725200"
2004,118,"Biography,Drama,Music",6.7,14321.0,nm0000228,"nm0000228,nm0171474","nm0000228,nm0000422,nm0001364"
2004,101,"Action,Horror",7.3,230046.0,nm0811583,"nm0001681,nm0348181","nm0000609,nm0001616,nm0916617"
2003,81,"Crime,Drama,Thriller",7.2,84262.0,nm0001814,nm0001814,"nm1371432,nm1372713,nm1370494,nm1440281"
2005,143,"Adventure,Family,Fantasy",6.9,357939.0,nm0011470,"nm0668754,nm0011470,nm1321655,nm1321656,nm0507000","nm0608440,nm1342727"
2008,95,"Comedy,Drama,Romance",6.9,13617.0,nm0553796,"nm0553796,nm0553855","nm0191412,nm0000285"
2004,96,"Drama,Mystery,Thriller",6.6,178303.0,nm0462895,"nm0000175,nm0462895","nm0000136,nm0001806,nm0000459"
2004,103,"Crime,Mystery,Thriller",6.3,78764.0,nm0142286,"nm1373865,nm0092578","nm0000160,nm0000662"
2004,95,"Drama,Sci-Fi,Thriller",6.2,30859.0,nm0619715,nm0619715,"nm0000245,nm0001029"
2002,92,Horror,6.7,40159.0,nm1234345,nm1234345,
2003,93,"Comedy,Drama,Romance",7.6,66195.0,nm1367933,nm1367933,"nm0133899,nm1392135"
2003,120,"Action,Drama,Mystery",8.4,499002.0,nm0661791,"nm1628380,nm2057405,nm3820072,nm0661791,nm1367409,nm1369364","nm0158856,nm0949167,nm1203041"
2004,92,"Comedy,Sport",6.7,224914.0,nm1098493,nm1098493,"nm0001774,nm0000681,nm0001800"
2004,95,"Adventure,Comedy,Mystery",5.9,43598.0,nm0109359,"nm0937748,nm0325214,nm0638218,nm0499343,nm0745861","nm0000498,nm0001293,nm1009277,nm1677499"
2006,102,"Comedy,Drama,Romance",6.3,16496.0,nm0959062,nm0167280,"nm1540404,nm0000518,nm0000980"
2004,95,"Biography,Crime,Drama",6.9,25025.0,nm0007158,"nm1353930,nm0007158","nm0000576,nm0000332,nm0860233"
2008,90,"Action,Adventure,Sci-Fi",5.6,92424.0,nm0440913,"nm1175275,nm0440913,nm0078704,nm1758001","nm0004874,nm0000367"
2004,89,Comedy,5.1,12074.0,nm0000691,nm0000691,"nm0001389,nm0424216"
2003,114,"Drama,Horror,Mystery",7.2,54629.0,nm0453518,nm0453518,nm0453448
2005,96,"Comedy,Crime,Thriller",6.7,43470.0,nm0791672,nm0791672,"nm0000112,nm0001427,nm0587920"
2008,106,"Action,Adventure,Biography",6.4,11539.0,nm0618391,nm0618391,"nm0777788,nm0001709,nm0001212"
2005,111,"Action,Crime,Drama",6.4,88225.0,nm0005363,"nm0000108,nm0005363","nm0005458,nm0000501,nm0071275,nm0665114"
2005,128,"Drama,Thriller",6.9,124235.0,nm0300866,"nm0300866,nm1373849","nm0000123,nm0000354,nm1315378"
2004,99,"Comedy,Horror",7.9,500902.0,nm0942367,"nm0670408,nm0942367","nm0670408,nm0296545"
2006,93,"Adventure,Comedy,Music",6.8,100176.0,nm0528381,"nm0085312,nm0309307,nm0528381","nm0085312,nm0309307,nm0715469,nm0227875"
2005,122,"Action,Adventure,Comedy",6.1,14141.0,nm0867262,"nm0867262,nm0910924,nm1934885","nm0788405,nm0000329,nm2274407,nm2848532"
2005,118,"Comedy,Drama",6.8,20956.0,nm0082802,nm0082802,nm0000126
2014,114,"Action,Crime,Drama",6.5,110430.0,nm0291082,"nm0088747,nm0291082","nm0000553,nm1405398,nm1092086,nm2933542"
2009,101,"Action,Crime,Horror",5.5,36803.0,nm0784061,"nm0388377,nm0388375,nm0370937,nm0370928,nm1421638,nm2906032","nm0532683,nm0000643,nm1551922"
2004,95,"Drama,Music",3.9,25662.0,nm0831321,nm0831321,"nm1217506,nm1216791,nm1215800,nm1212896"
2004,97,"Action,Adventure,Horror",4.7,28348.0,nm0514546,"nm0061829,nm0143596,nm0258390,nm0163177,nm0954664,nm0591160,nm0627159","nm0004820,nm0126021,nm0582257"
2003,112,"Horror,Mystery",6.2,16457.0,nm0586281,"nm0015340,nm1735347",nm0875495
2006,108,"Adventure,Animation,Comedy",6.4,166345.0,"nm0171253,nm0606688,nm0004306","nm0004306,nm0171722,nm0606688,nm0171253","nm0000704,nm0413168,nm0000245"
2004,88,"Adventure,Comedy",7.1,179045.0,nm0500444,"nm1375358,nm1376383","nm0158626,nm0671980,nm0256121,nm0863999"
2005,103,"Drama,Fantasy,Mystery",7.1,107132.0,nm0562266,"nm1789514,nm0733692,nm1127653","nm0004778,nm0185819,nm0001434"
2004,98,"Comedy,Crime,Drama",6.8,24299.0,nm0000965,nm0101639,"nm1375020,nm0626362,nm1375797"
2005,101,"Adventure,Fantasy",6.8,22140.0,nm0571098,"nm0301274,nm0571098","nm0058029,nm0117339"
2006,101,"Comedy,Drama",6.4,31531.0,nm0593463,nm0593463,"nm1594672,nm2088623,nm0206225"
2004,86,Comedy,4.5,21369.0,nm0855843,"nm0954848,nm0933191","nm0002391,nm0004879,nm0000792,nm0366389"
2005,81,"Comedy,Drama",7.3,76215.0,nm0000876,nm0000876,"nm0997240,nm0001099,nm0251986"
2004,210,Drama,8.2,80809.0,nm0332950,"nm1351784,nm0332950,nm1343477,nm1342923,nm1004422,nm3392919,nm3633352,nm2209781,nm1022153","nm0451321,nm1587122"
2004,128,"Biography,Drama",7.4,10700.0,nm0205169,nm0205169,"nm0000412,nm0229084,nm0320762"
2004,97,"Action,Comedy,Crime",6.3,43988.0,nm0711840,"nm1033788,nm0742194","nm0000112,nm0000437,nm0000332"
2003,160,"Adventure,Comedy,Drama",8.7,15296.0,nm1326535,"nm0352032,nm1793521","nm0352032,nm0534856,nm0621937"
2005,115,"Adventure,Comedy,Family",6.6,415288.0,nm0000318,"nm0001094,nm0041864","nm0000136,nm0383603,nm0446303"
2004,91,"Action,Comedy,Romance",5.3,14547.0,nm1286340,nm1286340,
2005,83,Comedy,4.7,47781.0,nm1600805,"nm0325214,nm0001705,nm0308099,nm0911598","nm0001705,nm0341176,nm0469103,nm0001709"
2008,122,"Action,Adventure",6.1,416064.0,nm0000229,"nm0462895,nm0000184,nm0622288,nm0442241","nm0000148,nm0479471"
2007,121,"Adventure,Crime,Drama",6.2,101931.0,nm0916424,nm0365383,"nm0880484,nm0406975,nm2049833"
2004,129,"Drama,Mystery,Sci-Fi",6.6,101699.0,nm0001129,"nm0174410,nm0043480,nm0002417,nm1212988","nm0000243,nm0000630"
2005,105,"Comedy,Musical,Romance",6.3,11325.0,nm0001806,nm0001806,"nm0001254,nm0000114"
2003,99,Drama,3.7,79864.0,nm1382072,nm1382072,"nm1382072,nm0802995,nm1223979"
2004,108,"Drama,Mystery,Thriller",6.5,238043.0,nm0796117,nm0796117,"nm0000458,nm0001618"
2005,95,"Adventure,Comedy,Family",4.7,28752.0,nm0505152,"nm1027958,nm1257282,nm0826425,nm0918955","nm0001084,nm0092774"
2003,68,"Action,Adventure,Animation",7.8,13302.0,"nm0632788,nm3252786,nm1387613,nm0559535","nm0051939,nm1385432,nm0208878","nm1586885,nm0051939"
2005,123,"Comedy,Drama,Romance",6.4,66524.0,nm0001081,nm0001081,"nm0089217,nm0000285"
2007,135,"Biography,Drama,Music",6.9,55801.0,nm0001331,"nm0001331,nm0610219","nm0000288,nm0005132,nm0924210"
2004,131,"Action,Adventure,Mystery",6.9,298670.0,nm0005509,"nm0467942,nm0926727,nm0926729,nm0043233,nm1469874","nm0000115,nm0058581,nm0000293"
2003,108,"Action,Crime,Thriller",7.2,70091.0,nm1272773,"nm1437277,nm1272773,nm1847965","nm1388074,nm1002207,nm0690422"
2004,113,"Comedy,Family,Romance",5.8,72221.0,nm0005190,"nm0127690,nm0920859,nm0722274","nm0089485,nm0001185"
2004,89,"Comedy,Family,Romance",5.4,15121.0,nm0638271,nm0068183,
2003,119,"Action,Crime,Drama",7.3,16473.0,"nm0490487,nm0538320","nm0538320,nm0159039","nm0155211,nm1284845,nm0938893,nm0628757"
2005,96,"Action,Horror,Sci-Fi",2.4,41327.0,nm0093051,"nm0997459,nm1178069,nm1396574","nm0000225,nm0001151,nm0003964"
2004,120,"Crime,Drama,Thriller",7.5,351339.0,nm0000520,nm0064181,"nm0000129,nm0004937,nm0749263"
2008,88,"Comedy,Drama,Romance",5.7,61597.0,nm1164861,"nm0020820,nm0933128,nm0524190,nm0601859","nm0000681,nm0000380"
2005,90,"Comedy,Crime",6.2,132173.0,nm0661751,"nm0031976,nm0831557,nm0301416,nm0318429,nm0069547,nm0725006","nm0000120,nm0000285,nm0420955"
2015,124,"Action,Adventure,Sci-Fi",7.0,567910.0,nm1119880,"nm0415425,nm0798646,nm1119880,nm2081046,nm0000341","nm0695435,nm1339223"
2004,119,Drama,7.1,24780.0,nm0300015,"nm1754512,nm0300015","nm0000237,nm0532683"
2004,126,"Biography,Drama",8.0,76137.0,nm0024622,"nm0024622,nm0317834",nm0000849
2005,101,"Comedy,Romance",5.6,55374.0,nm0525659,nm0462525,nm0890232
2006,88,"Action,Sci-Fi",4.4,78636.0,nm0934483,nm0934483,"nm1080974,nm0157915,nm1669663"
2004,101,"Action,Adventure,Horror",5.6,181492.0,nm0027271,"nm0639321,nm0795953,nm0859029,nm0859049,nm0027271","nm0000448,nm0100556,nm0001971"
2004,105,Drama,7.6,64826.0,nm0000777,"nm0000777,nm1721077","nm1227232,nm0330687,nm0255175"
2004,131,"Comedy,Drama,Romance",6.4,77288.0,nm0000985,nm0000985,nm0001191
2005,99,"Drama,Mystery,Thriller",6.8,73237.0,nm0286975,nm1125275,"nm0000191,nm0331516"
2006,78,"Adventure,Animation,Comedy",6.1,10714.0,"nm0597026,nm0280745","nm0331453,nm0879853,nm1081315,nm0280745,nm0493857","nm0136789,nm0222088,nm0291790"
2005,81,"Adventure,Animation,Comedy",5.7,83940.0,nm0227540,"nm0227540,nm0448208,nm0070368,nm1943855,nm1201710","nm0103785,nm0005190,nm0461455"
2005,109,"Adventure,Comedy,Sci-Fi",6.8,183949.0,nm1134029,"nm0010930,nm0456732","nm0293509,nm0080049,nm0005377"
2003,153,"Comedy,Drama,Romance",7.5,12555.0,nm0698184,"nm0698184,nm0903423","nm0451379,nm0012778,nm0712546"
2008,126,"Action,Adventure,Sci-Fi",7.9,918264.0,nm0269463,"nm1318843,nm1319757,nm1436466,nm0391344,nm0498278,nm1411347,nm1293367,nm0456158","nm0000375,nm0005024,nm0000313"
2004,108,"Action,Mystery,Thriller",7.7,426158.0,nm0339030,"nm0524924,nm0006904","nm0000354,nm0004051"
2005,105,"Comedy,Romance",5.9,39692.0,nm0838198,"nm0741740,nm0740115,nm0771065,nm0865847","nm0005110,nm0005170"
2005,90,"Comedy,Romance",6.2,47413.0,nm0453270,"nm1814871,nm1401416","nm0000551,nm0202603"
2004,98,"Action,Comedy",7.2,157225.0,nm0005295,"nm0005295,nm0001778,nm0103702","nm0005295,nm0001778"
2005,140,"Action,Adventure",8.2,1273436.0,nm0634240,"nm0004170,nm0333060,nm0634240","nm0000288,nm0000323,nm0913822,nm0000553"
2004,97,"Drama,Music",7.9,56033.0,nm0056725,"nm0152145,nm0923941,nm0637660,nm0056725,nm0519969","nm0432040,nm0075710,nm1533863,nm0580101"
2007,90,"Action,Drama,Fantasy",3.5,23490.0,nm0405374,nm0405374,"nm0004736,nm0001233,nm0732497"
2008,93,"Action,Adventure,Family",5.8,111064.0,nm0108094,"nm0919115,nm0280814,nm0505662,nm0894523","nm0000409,nm1242688,nm1024878"
2004,99,"Action,Comedy,Fantasy",7.7,124374.0,nm0159507,"nm0159507,nm0874683,nm0403230,nm0151013","nm0159507,nm0950757,nm0398760"
2003,90,"Action,Drama,War",6.7,19764.0,nm0514662,"nm1418750,nm0926449","nm0021607,nm0689168,nm1109458,nm0046541"
2005,107,"Crime,Drama,Mystery",6.4,16851.0,nm0000382,"nm0000382,nm0392035","nm0000102,nm0000147,nm0371342"
2005,103,"Action,Comedy,Crime",7.5,210717.0,nm0000948,"nm0356539,nm0000948","nm0000375,nm0000174,nm0000929"
2003,157,"Action,Crime,Drama",7.8,15236.0,nm0422552,nm0422552,"nm0222426,nm0430803,nm1004985"
2007,109,Horror,6.1,106877.0,nm0957772,"nm0957772,nm0000118,nm0384185","nm0000532,nm0541932,nm0000374"
2007,138,"Action,Adventure,Family",7.5,492011.0,nm0946734,"nm0325533,nm0746830","nm0705356,nm0342488,nm0322407"
2005,128,"Crime,Mystery,Thriller",6.4,96080.0,nm0001628,"nm0826369,nm0911422,nm1017488,nm0291082,nm0001873","nm0000576,nm0159802"
2003,105,"Comedy,Crime,Drama",7.7,24020.0,nm0030735,"nm0012182,nm0030735","nm0190800,nm0610904,nm0683950"
2003,79,"Adventure,Drama,Horror",5.7,50226.0,nm0448900,nm0448900,"nm1047403,nm0825627,nm1677525"
2003,132,"Action,Drama,Romance",7.1,15893.0,nm0442479,"nm1220246,nm0415833","nm0006795,nm0451561"
2003,118,"Action,Crime,Drama",6.9,12191.0,"nm0490487,nm0538320","nm0538320,nm0159039","nm0504897,nm0490489,nm0481709,nm0155203"
2005,102,"Comedy,Fantasy,Romance",4.8,67838.0,nm0001188,"nm0001188,nm0258286,nm0757268","nm0002071,nm0000323"
2003,103,"Drama,Romance",8.0,75353.0,nm1104118,nm1104118,"nm1104118,nm1230598,nm1414385,nm1018275"
2007,96,"Crime,Drama,Horror",4.7,22388.0,nm0423646,"nm0169540,nm2289183","nm0319171,nm0898546,nm0363669"
2008,135,"Biography,Drama,History",6.9,31786.0,nm0001752,"nm0118224,nm0886430,nm0346466","nm0065007,nm0763928,nm0001125"
2003,156,"Comedy,Drama,Musical",8.1,71570.0,nm0386246,"nm0006765,nm0386246,nm1557876,nm1063072","nm0004569,nm0451174,nm0004570"
2004,96,Comedy,6.9,194438.0,nm0381478,"nm0381478,nm1415801","nm1417647,nm0708293,nm0340973,nm1088052"
2004,127,"Comedy,Drama,Romance",7.5,176640.0,nm0668247,"nm0681914,nm0668247,nm0852591","nm0316079,nm0002006"
2006,125,"Action,Drama,Romance",6.8,49970.0,nm0721817,nm1212988,"nm0290556,nm0001722,nm0641244"
2004,103,"Comedy,Drama,Romance",6.2,50032.0,nm0796124,"nm0622540,nm0691114,nm0796124",nm0000179
2005,101,"Drama,Horror,Mystery",5.5,46609.0,nm0768249,nm0425894,"nm0000474,nm0573862"
2009,94,"Action,Animation,Comedy",6.3,32425.0,nm0101047,"nm0856804,nm0101047,nm0365390","nm0383603,nm0000115"
2005,122,Drama,8.2,32800.0,nm0080220,"nm0080220,nm1818188,nm1165501",nm0000821
2004,112,"Crime,Drama,Thriller",7.7,414456.0,nm0353673,"nm0353673,nm0604263",nm0000332
2004,105,"Action,Crime,Drama",7.3,163311.0,nm0891216,nm1129753,"nm0185819,nm0002091,nm0362766"
2004,114,"Biography,Drama,History",6.3,34339.0,nm1461380,nm1461822,"nm0000136,nm0000518,nm0728795"
2005,102,"Adventure,Comedy,Drama",5.2,15649.0,nm0238865,"nm1419268,nm1176853,nm0210320,nm0238865","nm0005260,nm0005450,nm0004879,nm0339304"
2005,86,"Comedy,Family,Sport",5.2,12235.0,nm0139867,"nm0938335,nm0214036,nm0833828,nm0524190,nm0601859","nm0001454,nm0005227"
2005,181,"Action,Drama,Thriller",8.2,13633.0,nm0788171,"nm2701239,nm0788171,nm0837675","nm1417314,nm0695177,nm0900266"
2011,119,"Comedy,Drama",6.2,97670.0,nm0732430,"nm0732430,nm0860219","nm0000136,nm0000610,nm0001173,nm0728346"
2016,108,"Crime,Drama",6.1,14714.0,nm0000191,"nm0744980,nm0738908","nm0000191,nm0726200"
2004,104,"Drama,Romance",7.2,199379.0,nm0001566,nm0544999,"nm0000179,nm0654110"
2003,110,Drama,8.0,41176.0,nm1168657,"nm0596208,nm1436795","nm1426607,nm1424720,nm0492249"
2006,104,"Action,Adventure,Sci-Fi",6.7,474352.0,nm0711840,"nm1334526,nm0672015","nm0001772,nm0413168"
2004,113,"Action,Adventure,Drama",6.1,51027.0,nm0601382,"nm0375355,nm0291082,nm0122653","nm0000598,nm0000610,nm0879085"
2004,104,"Drama,Music,Romance",7.0,10544.0,nm0001097,"nm0516810,nm0001097","nm0117709,nm0428086"
2004,90,"Crime,Drama",7.2,30208.0,nm1096524,nm1096524,"nm0191412,nm0445987,nm1310709,nm0605080"
2004,97,Comedy,7.0,323349.0,nm0914132,"nm1577281,nm0275486",nm1057932
2005,100,"Drama,Mystery",6.7,42533.0,nm0006960,"nm1430632,nm0589182","nm0000164,nm0350453"
2005,110,"Horror,Mystery",5.4,90007.0,nm0620378,"nm0472567,nm0840626,nm0847126","nm0233562,nm0048932"
2005,118,"Comedy,Crime,Drama",5.6,66521.0,nm0336620,"nm0001465,nm0826042","nm0000237,nm0425005,nm0000681"
2004,97,"Drama,Mystery,Sci-Fi",5.7,36034.0,nm0053228,nm0053228,"nm0072124,nm0730045,nm0727120"
2004,105,"Drama,Romance",7.7,20812.0,nm0994254,nm0316447,"nm1380882,nm0124930"
2005,104,Comedy,5.1,74678.0,nm0151540,"nm0907296,nm1016088,nm1627554","nm0005405,nm0424216"
2011,84,"Adventure,Animation,Comedy",5.9,51481.0,nm0038432,"nm0819522,nm0975322,nm0726978,nm0147700,nm0038432,nm2050680,nm0123666,nm1486235,nm1271884,nm0000636,nm10581811",nm0564215
2004,142,"Comedy,Drama,Romance",7.0,12956.0,nm0463316,"nm1893457,nm0463316",nm0451307
2005,110,"Action,Adventure,Crime",5.9,72618.0,nm0007082,nm0425780,"nm0908094,nm0004790"
2004,137,"Action,Crime,Thriller",8.0,665996.0,nm0000233,"nm0000233,nm0000235","nm0001016,nm0000514"
2004,116,"Biography,Drama,History",7.7,10761.0,nm0939540,"nm1505557,nm1802491,nm0368336,nm0939540","nm1437164,nm1436504"
2004,89,Drama,7.3,24455.0,nm0789366,"nm1547881,nm0789366,nm1022687",nm0353527
2003,108,"Comedy,Drama",7.5,13036.0,nm0099552,nm0099552,"nm0004248,nm0584259,nm1499518"
2004,99,"Comedy,Drama,Romance",6.4,30630.0,nm0000095,nm0000095,"nm0002071,nm0252230,nm0001728"
2003,95,"Comedy,Drama,Music",7.1,58709.0,nm0000464,nm0000464,"nm0000195,nm0001823,nm0000905,nm0753526"
2003,145,"Documentary,History",8.1,20203.0,"nm0007989,nm0009788","nm1538175,nm0188899,nm0009788,nm0788000","nm3950227,nm0329745"
2004,93,"Comedy,Drama,Romance",6.5,11265.0,nm0054954,"nm0928492,nm0385392",nm0929489
2003,106,"Adventure,Documentary,Drama",8.0,33047.0,nm0531817,nm1440698,"nm1035692,nm1056790"
2005,114,"Biography,Crime,Drama",7.3,123003.0,nm0587955,"nm0001246,nm1707307","nm0000450,nm0004286"
2005,119,"Action,Adventure,Sci-Fi",7.8,279342.0,nm0923736,nm0923736,"nm0277213,nm0252230,nm0876138"
2008,114,"Comedy,Drama,Romance",6.0,30731.0,nm0000123,"nm1445106,nm0717733","nm0000123,nm1024677,nm0212278"
2004,131,"Drama,Romance",7.0,34476.0,nm0705535,"nm0000636,nm0705535","nm0000199,nm0001212,nm0000460"
2007,97,Drama,5.8,10563.0,nm0435788,"nm0734912,nm1446195,nm1444985","nm1519666,nm0226820"
2006,91,"Horror,Mystery,Thriller",5.7,10642.0,nm1031246,nm1565107,
2006,118,"Crime,Documentary,History",7.8,12238.0,nm0179117,\N,
2005,118,"Adventure,Drama,Romance",6.7,59491.0,nm0134176,"nm1449019,nm1171743,nm0166074,nm0478588","nm0065493,nm0005273,nm0346050"
2009,135,"Drama,Fantasy,Thriller",6.7,154051.0,nm0001392,"nm0909638,nm0101991,nm0001392,nm1451254",nm0000242
2005,130,"Crime,Drama",6.8,30545.0,nm0000591,"nm0002042,nm0367838","nm1263280,nm0001426,nm0842596,nm0573862"
2005,100,"Comedy,Family,Romance",5.5,27890.0,nm0743093,"nm1444139,nm1449113,nm0868282,nm0920859",nm0636562
2006,144,"Action,Adventure,Thriller",8.0,568517.0,nm0132709,"nm0701031,nm0905498,nm0353673,nm0001220","nm0185819,nm0942482"
2004,91,"Animation,Drama,Romance",7.0,12488.0,"nm1396121,nm1491554","nm1396121,nm1016096","nm0949069,nm0353717,nm0411167"
2004,80,"Drama,Romance",8.0,227527.0,nm0000500,"nm0000500,nm0000365,nm0000160,nm0471811","nm0000160,nm0229943"
2004,109,"Comedy,Crime",5.6,127525.0,nm0005540,"nm0005540,nm0915465,nm0005541,nm0568377,nm0811360,nm0177348","nm0005541,nm0915465"
2007,122,"Action,Crime,Drama",7.7,282932.0,nm0003506,"nm0919925,nm0104973,nm0351929,nm0001465","nm0000128,nm0000288,nm0004936,nm0503567"
2009,112,"Mystery,Sci-Fi,Thriller",6.1,18529.0,"nm2100246,nm1393530","nm1308259,nm1393530,nm2037493,nm0973731,nm0960417",nm0710770
2004,85,"Horror,Mystery,Thriller",5.6,27606.0,nm1247462,nm1247462,"nm0365317,nm0085997,nm0132631"
2006,87,"Adventure,Animation,Comedy",6.5,15197.0,nm0639965,"nm0442190,nm0108273,nm1597712,nm1640030","nm0002071,nm0506405,nm0919798"
2005,101,"Drama,Horror,Mystery",6.0,80342.0,nm0689852,nm1324179,nm0000134
2004,86,"Drama,Romance",6.7,19309.0,nm0667734,"nm1713410,nm0667734,nm1721806","nm0175916,nm1080214"
2004,133,"Comedy,Drama,Music",7.5,15982.0,nm0689392,"nm1637916,nm0648120,nm1856981,nm0689392,nm1856982","nm0638824,nm0433479"
2006,149,"Mystery,Thriller",6.6,391822.0,nm0000165,"nm0326040,nm1467010","nm0000158,nm0000606,nm0005212"
2005,105,"Drama,Horror,Mystery",5.6,58916.0,nm0758574,"nm0840626,nm0620378,nm0406772,nm0947913","nm0000604,nm0000619"
2007,111,"Adventure,Animation,Comedy",8.0,622635.0,"nm0083348,nm0684342","nm0083348,nm0684342,nm0135296,nm1486235","nm0004951,nm0738918,nm0652663,nm0000453"
2005,121,"Action,Adventure,Sci-Fi",5.1,51222.0,nm0003418,nm0725379,"nm0524197,nm0004937,nm0001731"
2012,92,"Comedy,Family",5.1,29557.0,"nm0268370,nm0268380","nm0148808,nm0268370,nm0268380","nm0005003,nm0224565,nm0766005"
2008,124,"Comedy,Drama",7.6,79133.0,nm0442109,nm0442109,nm0000450
2006,93,"Action,Adventure,Comedy",4.4,18563.0,nm0382072,"nm0726472,nm1183854,nm0504670","nm0000741,nm0000331,nm0107748"
2006,93,"Adventure,Comedy,Crime",5.7,80047.0,nm0506613,"nm0089676,nm0000188,nm0759167,nm0725009,nm0001175","nm0000188,nm0000177,nm0000606"
2005,95,"Action,Adventure,Fantasy",2.9,33768.0,nm0093051,nm0877587,"nm0001426,nm0000514"
2006,151,"Action,Adventure,Fantasy",7.3,642780.0,nm0893659,"nm0254645,nm0744429,nm0064181,nm0938684","nm0000136,nm0089217,nm0202603"
2004,125,"Crime,Drama",7.6,23458.0,nm0005139,nm0005139,"nm0000980,nm0334262"
